PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
148,2026-06-18,18:26:13.55,1,3,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,6,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.30213,-0.750519,-2.495923,2233.713757,129.845824,10:15,5.2418,1.68954,6.57761,-31.48884,9.61532,-9.66571,1.9292,-1.40486,74.02155,-6.710386,-4.250605,0.461439,,,,,,,,,,,,4.16303,5.78335,-1.51497,50,5.17751,5.55849,-119.32229,-2.42578,5.85789,28.09506,-24.03612,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,b74f1170-6b64-11f1-bb15-89f1c00ac393,81.68459,,,8.28058,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:26:13.55,2026-06-18T18:26:13.5520000-04:00,2026-06-18T22:26:13.5520000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,cbe1ea57-4609-4ded-bc49-3f5f5ce42853,53.915,-120.24057,14.04753,5.24396,-1.64017,-12.01806,-1.69352,5.36703,2.92895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2026-06-18,18:26:27.65,1,4,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,6,Top,0,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.52214,0.001419,-1.813143,2045.504371,222.943231,1:30,5.60176,1.35385,6.9309,-17.82792,16.17442,13.90816,4.11739,0.86177,80.48615,-3.480524,0.73166,0.419687,,,,,,,,,,,,-7.90426,8.9341,-1.24406,50,5.59509,3.57796,-130.02252,-0.40089,-13.2967,31.67047,-17.14492,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,bfb04d20-6b64-11f1-bb15-89f1c00ac393,89.81073,,,9.036,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:26:27.65,2026-06-18T18:26:27.6510000-04:00,2026-06-18T22:26:27.6510000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,33b8a0ad-a0b1-47a9-9823-60c36d02a91e,53.56249,-130.88738,15.83524,5.59964,0.0673,-8.57246,-1.34673,3.94107,-6.64835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2026-06-18,18:26:42.32,1,5,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,6,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.95814,-1.590468,-2.626197,2094.606791,214.75718,1:15,5.57679,1.31443,6.80285,-11.67327,22.21021,14.38831,3.15073,0.11523,80.02825,-3.982538,-0.002179,0.418953,76.46697,57.258231,167.438397,4911.796953,,,,,21.64808,,,-8.63595,12.77272,-1.14903,50,5.46895,5.46905,-131.72165,-3.83282,-14.56006,38.48721,-10.63946,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,c869baf0-6b64-11f1-bb15-89f1c00ac393,89.96812,34.48647,,10.92989,,,,1.82081,3.18004,-0.10821,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:26:42.32,2026-06-18T18:26:42.3200000-04:00,2026-06-18T22:26:42.3200000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,4422aa6a-d57b-4a45-b6d7-3c269bc2eee0,53.68928,-132.79523,19.2436,5.57173,-3.53604,-5.31973,-1.30724,5.87519,-7.28003,345.739458,1.82567,-59.37687,2.61342,,,,,,,3.20546,93.46339,-36.34361,,,,,,,-0.10205,12.98104,-4.95571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2026-06-18,18:27:13.01,1,6,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,6,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.84586,-0.511993,-2.155826,2078.285749,209.430162,1:00,5.56826,0.98461,6.72544,-12.77135,20.10348,10.61505,4.03573,-0.10196,81.78457,-3.07054,-0.222112,0.41267,,,,,,,,,,,,-6.29693,11.09607,-0.84547,50,5.52873,4.57542,-133.19108,-1.42405,-11.01336,35.63127,-12.76693,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,dab913e0-6b64-11f1-bb15-89f1c00ac393,91.33796,,,10.06129,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:27:13.01,2026-06-18T18:27:13.0180000-04:00,2026-06-18T22:27:13.0180000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,c17036b0-7067-4565-ad02-2a607eb8e0a2,53.76617,-134.19482,17.81564,5.56378,-1.0644,-6.38347,-0.97873,4.88567,-5.50668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2026-06-18,18:27:28.37,1,7,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,6,Top,0,3,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.66232,-2.023809,-1.991914,2045.01254,246.233022,2:15,5.25305,1.35996,6.87163,-24.78911,8.13138,15.99186,1.34101,0.87655,82.70991,-6.720296,0.934331,0.412957,,,,,,,,,,,,-9.11056,5.25406,-1.23856,50,5.11569,3.98957,-131.75985,-5.35954,-15.90124,29.86648,-23.0038,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,e3d9a7f0-6b64-11f1-bb15-89f1c00ac393,91.27457,,,7.95242,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:27:28.37,2026-06-18T18:27:28.3740000-04:00,2026-06-18T22:27:28.3740000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,1be17f3f-1072-4edb-9d45-544d645f40b7,53.62629,-132.57928,14.93324,5.25408,-4.7284,-11.5019,-1.354,4.42585,-7.95062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2026-06-18,18:27:51.18,1,8,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,6,Top,0,3,2,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,91.49561,-1.316743,-1.722053,2084.549636,240.044828,2:00,5.42574,1.14719,6.92679,-21.03025,11.56595,17.99887,2.47372,1.07888,82.38322,-5.364311,1.573502,0.410918,89.59433,53.638421,-22.146689,4211.418275,99.54369,129.40764,-46.80838,267.2904,119.69815,-27.287589,6.151556,-10.13745,6.94367,-1.04467,50,5.33604,3.30881,-132.90547,-3.61004,-17.78166,33.62283,-19.99448,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,f1762730-6b64-11f1-bb15-89f1c00ac393,91.72748,145.74567,,9.11239,,,,1.45224,2.63906,-1.06292,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:27:51.18,2026-06-18T18:27:51.1820000-04:00,2026-06-18T22:27:51.1820000Z,FlyBall,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,0f8e6320-e69f-4be3-a0f0-50302c0ca1f1,53.56918,-133.80537,16.81141,5.4255,-3.0749,-9.99724,-1.13959,3.78473,-8.89083,170.662517,1.45716,72.08613,-16.50982,3.94039,-0.58836,0.04327,0.00062,-0.00026,1E-05,2.64155,105.74968,-23.97285,2.15369,-0.11062,-0.09305,0.03083,-0.004,0.00019,-1.06532,-29.33088,4.00098,-0.76701,0.07147,0.00249,-0.00083,-2E-05,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2026-06-18,18:28:25.83,2,1,"Kmatz, Zach",827297,Right,BRE_WHI,"Kirk, Taylor",842079,Right,HYA_HAR,Undefined,6,Top,1,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.64951,-2.054718,-2.48061,2117.808623,228.056846,1:30,5.38959,1.24899,6.77305,-18.48363,14.55658,14.73135,1.97061,0.21021,81.73086,-5.646186,0.206624,0.413707,96.18179,-12.704376,3.916422,,,,,8.96527,8.96527,2.417525,0.060634,-8.64957,8.80654,-1.09189,50,5.24839,5.16689,-132.83738,-5.2356,-15.01816,35.95455,-16.88336,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,061dc800-6b65-11f1-bb15-89f1c00ac393,91.10902,1.88353,,9.91865,,,,0.62192,1.88353,-0.19248,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:28:25.83,2026-06-18T18:28:25.8360000-04:00,2026-06-18T22:28:25.8360000Z,GroundBall,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,9eaeae22-6498-4f1e-a46f-6e97c494580c,53.72053,-133.84061,17.97728,5.38791,-4.76451,-8.44168,-1.24191,5.58595,-7.50908,180,0.62017,137.47017,,,,,,,,1.88392,-31.06382,,,,,,,,-0.1926,9.41136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2026-06-18,18:28:54.09,3,1,"Kmatz, Zach",827297,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,6,Top,2,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.2321,-1.181048,-2.602961,2130.247653,236.272524,2:00,5.29665,1.5924,6.68597,-20.18245,12.19737,16.49686,2.53333,0.58485,83.01581,-5.057051,0.400952,0.409551,,,,,,,,,,,,-9.46575,7.15685,-1.42403,50,5.20973,5.40885,-133.82754,-3.3195,-16.87138,33.51558,-19.41797,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,16fa3000-6b65-11f1-bb15-89f1c00ac393,92.03346,,,9.21629,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:28:54.09,2026-06-18T18:28:54.0970000-04:00,2026-06-18T22:28:54.0970000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,49adcbf2-c1f8-4fb8-86e4-1ca2593ae38c,53.80844,-134.77794,16.75779,5.29605,-2.76886,-9.70899,-1.58419,5.88727,-8.43569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2026-06-18,18:29:08.81,3,2,"Kmatz, Zach",827297,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,6,Top,2,0,1,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.85731,-1.004231,-3.143201,2018.549574,258.94126,2:45,5.14684,1.82832,6.85503,-27.75332,5.50012,21.8034,1.91709,0.77692,81.7002,-6.277339,0.840938,0.41504,,,,,,,,,,,,-12.67135,3.61028,-1.63473,50,5.07294,6.41502,-131.86097,-3.12271,-21.83324,33.62187,-25.95341,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,1fbc0240-6b65-11f1-bb15-89f1c00ac393,90.81645,,,9.15712,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:29:08.81,2026-06-18T18:29:08.8190000-04:00,2026-06-18T22:29:08.8190000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,c569bb09-9ecb-4e9c-b7d6-09179b928349,53.6424,-132.78645,16.81094,5.14906,-2.4083,-12.97671,-1.81959,7.01601,-10.91662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2026-06-18,18:29:27.06,3,3,"Kmatz, Zach",827297,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,6,Top,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.27861,-1.606941,-4.06209,1565.286666,247.636739,2:15,4.84397,1.89529,7.10081,-31.25576,6.22752,11.73705,0.77721,-0.81857,76.87924,-7.552641,-1.911125,0.440646,,,,,,,,,,,,-7.66489,4.29335,-1.65635,50,4.73879,8.37514,-123.62104,-4.2881,-11.61281,29.45606,-25.66932,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,2aa54860-6b65-11f1-bb15-89f1c00ac393,85.53898,,,8.39937,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:29:27.06,2026-06-18T18:29:27.0690000-04:00,2026-06-18T22:29:27.0690000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,8fa7f8ff-41eb-4912-b3bc-afa0d4a890fa,53.39488,-124.42733,14.72803,4.84655,-3.58547,-12.83466,-1.88995,8.69302,-5.80641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2026-06-18,18:29:39.81,3,4,"Kmatz, Zach",827297,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,6,Top,2,1,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.96397,-1.339985,-2.485716,2168.698421,253.771327,2:30,5.14006,1.87168,7.0332,-24.99793,7.02587,20.25107,1.83811,1.29949,83.19618,-6.106769,1.229614,0.407294,,,,,,,,,,,,-11.6128,4.52425,-1.72616,50,5.05074,5.04267,-133.6183,-3.82554,-20.67495,32.88252,-24.11922,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,32394900-6b65-11f1-bb15-89f1c00ac393,92.5436,,,8.76779,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:29:39.81,2026-06-18T18:29:39.8190000-04:00,2026-06-18T22:29:39.8190000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,22c8e588-28e6-4d77-8d28-2d51414c389e,53.46417,-134.4681,16.44126,5.14155,-3.20221,-12.05961,-1.86339,5.57699,-10.33748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2026-06-18,18:29:59.77,3,5,"Kmatz, Zach",827297,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,6,Top,2,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.65033,-2.026956,-3.137748,1676.995191,254.012512,2:30,4.93703,1.86671,7.0723,-31.69891,5.31803,13.89272,0.45175,0.17298,77.56767,-8.03554,-0.587522,0.437897,,,,,,,,,,,,-8.47556,3.90914,-1.68203,50,4.8056,6.33583,-124.29951,-5.24517,-13.02728,28.99532,-26.16552,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,3e1c3160-6b65-11f1-bb15-89f1c00ac393,86.07607,,,8.08266,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:29:59.77,2026-06-18T18:29:59.7730000-04:00,2026-06-18T22:29:59.7730000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,8e273b14-195e-46c3-84d9-a3b0762616c5,53.42431,-125.09574,14.49766,4.93977,-4.52664,-13.08276,-1.86093,6.69358,-6.51364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2026-06-18,18:32:25.29,1,1,"Matson, Sax",821976,Left,HYA_HAR,"Abernathy, Jay",815337,Left,BRE_WHI,Undefined,6,Bottom,0,0,0,Slider,Slider,InPlay,Undefined,Bunt,Single,0,0,,79.6706,0.930136,0.780492,2422.949244,256.562451,2:30,4.60858,-2.07614,5.46798,-40.48246,4.67658,13.12276,2.10567,-0.2521,72.35676,-6.520939,3.117341,0.483664,45.10589,-68.912838,90.601913,,,,,3.2875,3.11127,24.00585,0.040811,-6.42674,2.46996,1.99804,50,4.66274,-2.08856,-115.57143,0.53654,-8.58946,23.91609,-28.87291,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,94e23e40-6b65-11f1-bb15-89f1c00ac393,77.93107,2.542,,7.31384,,,,3.01344,2.542,0.35729,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:32:25.29,2026-06-18T18:32:25.2970000-04:00,2026-06-18T22:32:25.2970000Z,GroundBall,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,3c8e4a49-925a-45d8-8221-4bdda2fee2a5,55.02952,-116.60758,11.95805,4.6124,1.78744,-14.43645,2.08047,-1.71643,-4.29473,,3.01346,-0.25232,,,,,,,,2.54569,-62.28746,,,,,,,,0.35586,24.01737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2026-06-18,18:33:28.51,2,1,"Matson, Sax",821976,Left,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,6,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.95574,-0.166816,5.029878,2169.406763,131.787047,10:30,4.60773,-1.83174,6.18135,-15.97481,20.77477,-21.61702,3.12186,1.02341,78.23412,-3.303042,1.149086,0.436312,,,,,,,,,,,,12.74701,11.13052,1.46094,50,4.58676,-10.2593,-127.07615,-0.73767,20.35365,31.74799,-14.40154,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,ba8c45a0-6b65-11f1-bb15-89f1c00ac393,86.38863,,,9.72162,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:33:28.51,2026-06-18T18:33:28.5130000-04:00,2026-06-18T22:33:28.5130000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,ef48b634-6052-440b-a03a-4b339122fcbc,54.31125,-128.14872,15.874,4.60346,-0.25113,-7.20077,1.81916,-10.94693,10.17682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2026-06-18,18:33:55.72,2,2,"Matson, Sax",821976,Left,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,6,Bottom,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.24526,0.898753,2.259369,2532.180959,253.735662,2:30,4.56992,-2.02967,5.36791,-39.7703,5.95563,15.29473,2.09912,1.36437,72.30122,-6.394159,4.972108,0.48669,,,,,,,,,,,,-6.98792,3.17776,1.81586,50,4.62265,-5.14825,-114.87883,0.47134,-9.26884,22.75984,-27.95907,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,cacc4690-6b65-11f1-bb15-89f1c00ac393,77.44644,,,6.94403,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:33:55.72,2026-06-18T18:33:55.7230000-04:00,2026-06-18T22:33:55.7230000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,e22a67d0-0bcb-4843-aac6-16935bb0cdcd,55.12834,-115.8904,11.37992,4.57408,1.714,-13.97953,2.03552,-4.73629,-4.63442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2026-06-18,18:34:36.40,2,3,"Matson, Sax",821976,Left,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,6,Bottom,0,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,StolenBase,0,0,,87.71148,-0.958609,4.105635,2159.339145,122.815124,10:00,4.51012,-1.83806,6.00831,-25.3808,11.63363,-15.83942,1.50462,0.65206,78.58857,-5.752397,1.264664,0.437882,,,,,,,,,,,,9.50158,6.70626,1.52375,50,4.42106,-8.44165,-126.88053,-2.92059,15.1638,31.04415,-21.47136,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,e3043a10-6b65-11f1-bb15-89f1c00ac393,86.07904,,,9.12291,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:34:36.40,2026-06-18T18:34:36.4040000-04:00,2026-06-18T22:34:36.4040000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,5af7e0fa-5b5b-49d5-ba2b-c5b80ae97014,54.48601,-127.97342,15.52208,4.51057,-2.1647,-10.73568,1.83033,-8.97549,7.5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.22749,,0.75351,,0.58603,1.42029,-0.67008,-0.05083,5.75509,-0.50506,,,,0.03455,113.31509,-9.28571,5.76175,6.94782,-11.08835,-0.5358,-5.23719,2.68021,High,High,High,,,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
